,source_id,map_method,target_id
2486,http://purl.obolibrary.org/obo/NCIT_C34893,LOOM,http://www.ebi.ac.uk/efo/EFO_1001086
2487,http://purl.obolibrary.org/obo/NCIT_C131137,LOOM,http://www.ebi.ac.uk/efo/EFO_0020930
2488,http://purl.obolibrary.org/obo/NCIT_C35083,LOOM,http://www.ebi.ac.uk/efo/EFO_0007521
2489,http://purl.obolibrary.org/obo/NCIT_C96406,LOOM,http://www.ebi.ac.uk/efo/EFO_1002025
2490,http://purl.obolibrary.org/obo/NCIT_C35153,LOOM,http://www.ebi.ac.uk/efo/EFO_0009622
2491,http://purl.obolibrary.org/obo/NCIT_C78346,LOOM,http://www.ebi.ac.uk/efo/EFO_0005246
2492,http://purl.obolibrary.org/obo/NCIT_C54203,LOOM,http://www.ebi.ac.uk/efo/EFO_0003768
2493,http://purl.obolibrary.org/obo/NCIT_C34362,LOOM,http://www.ebi.ac.uk/efo/EFO_1001872
2494,http://purl.obolibrary.org/obo/NCIT_C27147,LOOM,http://www.ebi.ac.uk/efo/EFO_1001294
2495,http://purl.obolibrary.org/obo/NCIT_C3002,LOOM,http://www.ebi.ac.uk/efo/EFO_0009373
2496,http://purl.obolibrary.org/obo/NCIT_C50631,LOOM,http://www.ebi.ac.uk/efo/EFO_0003896
2497,http://purl.obolibrary.org/obo/NCIT_C26796,LOOM,http://www.ebi.ac.uk/efo/EFO_0005562
2498,http://purl.obolibrary.org/obo/NCIT_C50481,LOOM,http://www.ebi.ac.uk/efo/EFO_1001285
2499,http://purl.obolibrary.org/obo/NCIT_C85172,LOOM,http://www.ebi.ac.uk/efo/EFO_1001199
2500,http://purl.obolibrary.org/obo/NCIT_C87101,LOOM,http://www.ebi.ac.uk/efo/EFO_0005799
2501,http://purl.obolibrary.org/obo/NCIT_C8993,LOOM,http://www.ebi.ac.uk/efo/EFO_1000609
2502,http://purl.obolibrary.org/obo/NCIT_C8997,LOOM,http://www.ebi.ac.uk/efo/EFO_0005785
2503,http://purl.obolibrary.org/obo/NCIT_C27253,LOOM,http://www.ebi.ac.uk/efo/EFO_1000373
2504,http://purl.obolibrary.org/obo/NCIT_C3862,LOOM,http://www.ebi.ac.uk/efo/EFO_0006861
2505,http://purl.obolibrary.org/obo/NCIT_C3867,LOOM,http://www.ebi.ac.uk/efo/EFO_1000251
2506,http://purl.obolibrary.org/obo/NCIT_C48151,LOOM,http://www.ebi.ac.uk/efo/EFO_0000507
2507,http://purl.obolibrary.org/obo/NCIT_C85002,LOOM,http://www.ebi.ac.uk/efo/EFO_1001093
2508,http://purl.obolibrary.org/obo/NCIT_C37308,LOOM,http://www.ebi.ac.uk/efo/EFO_0004236
2509,http://purl.obolibrary.org/obo/NCIT_C50721,LOOM,http://www.ebi.ac.uk/efo/EFO_0009684
2510,http://purl.obolibrary.org/obo/NCIT_C46100,LOOM,http://www.ebi.ac.uk/efo/EFO_1000147
2511,http://purl.obolibrary.org/obo/NCIT_C35046,LOOM,http://www.ebi.ac.uk/efo/EFO_0005800
2512,http://purl.obolibrary.org/obo/NCIT_C124575,LOOM,http://www.ebi.ac.uk/efo/EFO_0005579
2513,http://purl.obolibrary.org/obo/NCIT_C62580,LOOM,http://www.ebi.ac.uk/efo/EFO_0007183
2514,http://purl.obolibrary.org/obo/NCIT_C172304,LOOM,http://www.ebi.ac.uk/efo/EFO_1001890
2515,http://purl.obolibrary.org/obo/NCIT_C26856,LOOM,http://www.ebi.ac.uk/efo/EFO_0007440
2516,http://purl.obolibrary.org/obo/NCIT_C3736,LOOM,http://www.ebi.ac.uk/efo/EFO_1000074
2517,http://purl.obolibrary.org/obo/NCIT_C3733,LOOM,http://www.ebi.ac.uk/efo/EFO_1000085
2518,http://purl.obolibrary.org/obo/NCIT_C3737,LOOM,http://www.ebi.ac.uk/efo/EFO_1001041
2519,http://purl.obolibrary.org/obo/NCIT_C3732,LOOM,http://www.ebi.ac.uk/efo/EFO_0007458
2520,http://purl.obolibrary.org/obo/NCIT_C48259,LOOM,http://www.ebi.ac.uk/efo/EFO_0008506
2521,http://purl.obolibrary.org/obo/NCIT_C73522,LOOM,http://www.ebi.ac.uk/efo/EFO_0009849
2522,http://purl.obolibrary.org/obo/NCIT_C3298,LOOM,http://www.ebi.ac.uk/efo/EFO_0003882
2523,http://purl.obolibrary.org/obo/NCIT_C3295,LOOM,http://www.ebi.ac.uk/efo/EFO_1000411
2524,http://purl.obolibrary.org/obo/NCIT_C3296,LOOM,http://www.ebi.ac.uk/efo/EFO_0002423
2525,http://purl.obolibrary.org/obo/NCIT_C3294,LOOM,http://www.ebi.ac.uk/efo/EFO_1000410
2526,http://purl.obolibrary.org/obo/NCIT_C93047,LOOM,http://www.ebi.ac.uk/efo/EFO_0009447
2527,http://purl.obolibrary.org/obo/NCIT_C27004,LOOM,http://www.ebi.ac.uk/efo/EFO_1000520
2528,http://purl.obolibrary.org/obo/NCIT_C120909,LOOM,http://www.ebi.ac.uk/efo/EFO_1001189
2529,http://purl.obolibrary.org/obo/NCIT_C6814,LOOM,http://www.ebi.ac.uk/efo/EFO_1000556
2530,http://purl.obolibrary.org/obo/NCIT_C34992,LOOM,http://www.ebi.ac.uk/efo/EFO_0007218
2531,http://purl.obolibrary.org/obo/NCIT_C5226,LOOM,http://www.ebi.ac.uk/efo/EFO_1000139
2532,http://purl.obolibrary.org/obo/NCIT_C5228,LOOM,http://www.ebi.ac.uk/efo/EFO_1001962
2533,http://purl.obolibrary.org/obo/NCIT_C35578,LOOM,http://www.ebi.ac.uk/efo/EFO_1000790
2534,http://purl.obolibrary.org/obo/NCIT_C14352,LOOM,http://www.ebi.ac.uk/efo/EFO_0004004
2535,http://purl.obolibrary.org/obo/NCIT_C84542,LOOM,http://www.ebi.ac.uk/efo/EFO_0007136
2536,http://purl.obolibrary.org/obo/NCIT_C3520,LOOM,http://www.ebi.ac.uk/efo/EFO_1001052
2537,http://purl.obolibrary.org/obo/NCIT_C158788,LOOM,http://www.ebi.ac.uk/efo/EFO_0009646
2538,http://purl.obolibrary.org/obo/NCIT_C26714,LOOM,http://www.ebi.ac.uk/efo/EFO_0001060
2539,http://purl.obolibrary.org/obo/NCIT_C17103,LOOM,http://www.ebi.ac.uk/efo/EFO_0003919
2540,http://purl.obolibrary.org/obo/NCIT_C26989,LOOM,http://www.ebi.ac.uk/efo/EFO_0009615
2541,http://purl.obolibrary.org/obo/NCIT_C26785,LOOM,http://www.ebi.ac.uk/efo/EFO_0004283
2542,http://purl.obolibrary.org/obo/NCIT_C79777,LOOM,http://www.ebi.ac.uk/efo/EFO_0004775
2543,http://purl.obolibrary.org/obo/NCIT_C67342,LOOM,http://www.ebi.ac.uk/efo/EFO_0008773
2544,http://purl.obolibrary.org/obo/NCIT_C16880,LOOM,http://www.ebi.ac.uk/efo/EFO_0004352
2545,http://purl.obolibrary.org/obo/NCIT_C35131,LOOM,http://www.ebi.ac.uk/efo/EFO_1001240
2546,http://purl.obolibrary.org/obo/NCIT_C78444,LOOM,http://www.ebi.ac.uk/efo/EFO_0001072
2547,http://purl.obolibrary.org/obo/NCIT_C6875,LOOM,http://www.ebi.ac.uk/efo/EFO_0000563
2548,http://purl.obolibrary.org/obo/NCIT_C15986,LOOM,http://www.ebi.ac.uk/efo/EFO_0010064
2549,http://purl.obolibrary.org/obo/NCIT_C94378,LOOM,http://www.ebi.ac.uk/efo/EFO_0005411
2550,http://purl.obolibrary.org/obo/NCIT_C114281,LOOM,http://www.ebi.ac.uk/efo/EFO_0007423
2551,http://purl.obolibrary.org/obo/NCIT_C27892,LOOM,http://www.ebi.ac.uk/efo/EFO_1000603
2552,http://purl.obolibrary.org/obo/NCIT_C3435,LOOM,http://www.ebi.ac.uk/efo/EFO_0003859
2553,http://purl.obolibrary.org/obo/NCIT_C3432,LOOM,http://www.ebi.ac.uk/efo/EFO_0005531
2554,http://purl.obolibrary.org/obo/NCIT_C3437,LOOM,http://www.ebi.ac.uk/efo/EFO_1001447
2555,http://purl.obolibrary.org/obo/NCIT_C3163,LOOM,http://www.ebi.ac.uk/efo/EFO_0000095
2556,http://purl.obolibrary.org/obo/NCIT_C3169,LOOM,http://www.ebi.ac.uk/efo/EFO_0007359
2557,http://purl.obolibrary.org/obo/NCIT_C3161,LOOM,http://www.ebi.ac.uk/efo/EFO_0000565
2558,http://purl.obolibrary.org/obo/NCIT_C3164,LOOM,http://www.ebi.ac.uk/efo/EFO_0003029
2559,http://purl.obolibrary.org/obo/NCIT_C3167,LOOM,http://www.ebi.ac.uk/efo/EFO_0000220
2560,http://purl.obolibrary.org/obo/NCIT_C85075,LOOM,http://www.ebi.ac.uk/efo/EFO_0008525
2561,http://purl.obolibrary.org/obo/NCIT_C27465,LOOM,http://www.ebi.ac.uk/efo/EFO_1000182
2562,http://purl.obolibrary.org/obo/NCIT_C6261,LOOM,http://www.ebi.ac.uk/efo/EFO_1000421
2563,http://purl.obolibrary.org/obo/NCIT_C62547,LOOM,http://www.ebi.ac.uk/efo/EFO_1001393
2564,http://purl.obolibrary.org/obo/NCIT_C5240,LOOM,http://www.ebi.ac.uk/efo/EFO_1000435
2565,http://purl.obolibrary.org/obo/NCIT_C34578,LOOM,http://www.ebi.ac.uk/efo/EFO_0007130
2566,http://purl.obolibrary.org/obo/NCIT_C8178,LOOM,http://www.ebi.ac.uk/efo/EFO_1000260
2567,http://purl.obolibrary.org/obo/NCIT_C4680,LOOM,http://www.ebi.ac.uk/efo/EFO_1000481
2568,http://purl.obolibrary.org/obo/NCIT_C4686,LOOM,http://www.ebi.ac.uk/efo/EFO_1001383
2569,http://purl.obolibrary.org/obo/NCIT_C84671,LOOM,http://www.ebi.ac.uk/efo/EFO_0007236
2570,http://purl.obolibrary.org/obo/NCIT_C3873,LOOM,http://www.ebi.ac.uk/efo/EFO_1000419
2571,http://purl.obolibrary.org/obo/NCIT_C3877,LOOM,http://www.ebi.ac.uk/efo/EFO_1000573
2572,http://purl.obolibrary.org/obo/NCIT_C6764,LOOM,http://www.ebi.ac.uk/efo/EFO_1000277
2573,http://purl.obolibrary.org/obo/NCIT_C6763,LOOM,http://www.ebi.ac.uk/efo/EFO_1000266
2574,http://purl.obolibrary.org/obo/NCIT_C2994,LOOM,http://www.ebi.ac.uk/efo/EFO_1001307
2575,http://purl.obolibrary.org/obo/NCIT_C2993,LOOM,http://www.ebi.ac.uk/efo/EFO_0001064
2576,http://purl.obolibrary.org/obo/NCIT_C2999,LOOM,http://www.ebi.ac.uk/efo/EFO_0003901
2577,http://purl.obolibrary.org/obo/NCIT_C28132,LOOM,http://www.ebi.ac.uk/efo/EFO_0007625
2578,http://purl.obolibrary.org/obo/NCIT_C7152,LOOM,http://www.ebi.ac.uk/efo/EFO_1001955
2579,http://purl.obolibrary.org/obo/NCIT_C98275,LOOM,http://www.ebi.ac.uk/efo/EFO_0007062
2580,http://purl.obolibrary.org/obo/NCIT_C50502,LOOM,http://www.ebi.ac.uk/efo/EFO_0011023
2581,http://purl.obolibrary.org/obo/NCIT_C3680,LOOM,http://www.ebi.ac.uk/efo/EFO_1000210
2582,http://purl.obolibrary.org/obo/NCIT_C50768,LOOM,http://www.ebi.ac.uk/efo/EFO_0020910
2583,http://purl.obolibrary.org/obo/NCIT_C34986,LOOM,http://www.ebi.ac.uk/efo/EFO_0008521
2584,http://purl.obolibrary.org/obo/NCIT_C7463,LOOM,http://www.ebi.ac.uk/efo/EFO_0000223
2585,http://purl.obolibrary.org/obo/NCIT_C7468,LOOM,http://www.ebi.ac.uk/efo/EFO_1001192
2586,http://purl.obolibrary.org/obo/NCIT_C54244,LOOM,http://www.ebi.ac.uk/efo/EFO_1001940
2587,http://purl.obolibrary.org/obo/NCIT_C34849,LOOM,http://www.ebi.ac.uk/efo/EFO_0007395
2588,http://purl.obolibrary.org/obo/NCIT_C3717,LOOM,http://www.ebi.ac.uk/efo/EFO_1001038
2589,http://purl.obolibrary.org/obo/NCIT_C3716,LOOM,http://www.ebi.ac.uk/efo/EFO_0005235
2590,http://purl.obolibrary.org/obo/NCIT_C85024,LOOM,http://www.ebi.ac.uk/efo/EFO_0009053
2591,http://purl.obolibrary.org/obo/NCIT_C40213,LOOM,http://www.ebi.ac.uk/efo/EFO_1000160
2592,http://purl.obolibrary.org/obo/NCIT_C7136,LOOM,http://www.ebi.ac.uk/efo/EFO_1000932
2593,http://purl.obolibrary.org/obo/NCIT_C7137,LOOM,http://www.ebi.ac.uk/efo/EFO_1000886
2594,http://purl.obolibrary.org/obo/NCIT_C27723,LOOM,http://www.ebi.ac.uk/efo/EFO_1000623
2595,http://purl.obolibrary.org/obo/NCIT_C5669,LOOM,http://www.ebi.ac.uk/efo/EFO_0009052
2596,http://purl.obolibrary.org/obo/NCIT_C34575,LOOM,http://www.ebi.ac.uk/efo/EFO_0007528
2597,http://purl.obolibrary.org/obo/NCIT_C95597,LOOM,http://www.ebi.ac.uk/efo/EFO_1000441
2598,http://purl.obolibrary.org/obo/NCIT_C34450,LOOM,http://www.ebi.ac.uk/efo/EFO_0004143
2599,http://purl.obolibrary.org/obo/NCIT_C13231,LOOM,http://www.ebi.ac.uk/efo/EFO_0004423
2600,http://purl.obolibrary.org/obo/NCIT_C121967,LOOM,http://www.ebi.ac.uk/efo/EFO_1000371
2601,http://purl.obolibrary.org/obo/NCIT_C26815,LOOM,http://www.ebi.ac.uk/efo/EFO_0007455
2602,http://purl.obolibrary.org/obo/NCIT_C84791,LOOM,http://www.ebi.ac.uk/efo/EFO_1000992
2603,http://purl.obolibrary.org/obo/NCIT_C3012,LOOM,http://www.ebi.ac.uk/efo/EFO_0004230
2604,http://purl.obolibrary.org/obo/NCIT_C3017,LOOM,http://www.ebi.ac.uk/efo/EFO_1000028
2605,http://purl.obolibrary.org/obo/NCIT_C3010,LOOM,http://www.ebi.ac.uk/efo/EFO_0003769
2606,http://purl.obolibrary.org/obo/NCIT_C3014,LOOM,http://www.ebi.ac.uk/efo/EFO_0001065
2607,http://purl.obolibrary.org/obo/NCIT_C4436,LOOM,http://www.ebi.ac.uk/efo/EFO_0005221
2608,http://purl.obolibrary.org/obo/NCIT_C26715,LOOM,http://www.ebi.ac.uk/efo/EFO_0003035
2609,http://purl.obolibrary.org/obo/NCIT_C7633,LOOM,http://www.ebi.ac.uk/efo/EFO_1000467
2610,http://purl.obolibrary.org/obo/NCIT_C123038,LOOM,http://www.ebi.ac.uk/efo/EFO_1001244
2611,http://purl.obolibrary.org/obo/NCIT_C132053,LOOM,http://www.ebi.ac.uk/efo/EFO_0008614
2612,http://purl.obolibrary.org/obo/NCIT_C50799,LOOM,http://www.ebi.ac.uk/efo/EFO_0004287
2613,http://purl.obolibrary.org/obo/NCIT_C38486,LOOM,http://www.ebi.ac.uk/efo/EFO_0009710
2614,http://purl.obolibrary.org/obo/NCIT_C87097,LOOM,http://www.ebi.ac.uk/efo/EFO_0009576
2615,http://purl.obolibrary.org/obo/NCIT_C34583,LOOM,http://www.ebi.ac.uk/efo/EFO_1001193
2616,http://purl.obolibrary.org/obo/NCIT_C98912,LOOM,http://www.ebi.ac.uk/efo/EFO_1000898
2617,http://purl.obolibrary.org/obo/NCIT_C84567,LOOM,http://www.ebi.ac.uk/efo/EFO_1001267
2618,http://purl.obolibrary.org/obo/NCIT_C34426,LOOM,http://www.ebi.ac.uk/efo/EFO_0007172
2619,http://purl.obolibrary.org/obo/NCIT_C6791,LOOM,http://www.ebi.ac.uk/efo/EFO_1000460
2620,http://purl.obolibrary.org/obo/NCIT_C6794,LOOM,http://www.ebi.ac.uk/efo/EFO_1001252
2621,http://purl.obolibrary.org/obo/NCIT_C34627,LOOM,http://www.ebi.ac.uk/efo/EFO_0009527
2622,http://purl.obolibrary.org/obo/NCIT_C34355,LOOM,http://www.ebi.ac.uk/efo/EFO_0009657
2623,http://purl.obolibrary.org/obo/NCIT_C40261,LOOM,http://www.ebi.ac.uk/efo/EFO_1000617
2624,http://purl.obolibrary.org/obo/NCIT_C48057,LOOM,http://www.ebi.ac.uk/efo/EFO_0004416
2625,http://purl.obolibrary.org/obo/NCIT_C84535,LOOM,http://www.ebi.ac.uk/efo/EFO_0007132
2626,http://purl.obolibrary.org/obo/NCIT_C34591,LOOM,http://www.ebi.ac.uk/efo/EFO_1000695
2627,http://purl.obolibrary.org/obo/NCIT_C34927,LOOM,http://www.ebi.ac.uk/efo/EFO_1001917
2628,http://purl.obolibrary.org/obo/NCIT_C3326,LOOM,http://www.ebi.ac.uk/efo/EFO_0000239
2629,http://purl.obolibrary.org/obo/NCIT_C3322,LOOM,http://www.ebi.ac.uk/efo/EFO_1001100
2630,http://purl.obolibrary.org/obo/NCIT_C35055,LOOM,http://www.ebi.ac.uk/efo/EFO_0007504
2631,http://purl.obolibrary.org/obo/NCIT_C4050,LOOM,http://www.ebi.ac.uk/efo/EFO_0000630
2632,http://purl.obolibrary.org/obo/NCIT_C4056,LOOM,http://www.ebi.ac.uk/efo/EFO_1000168
2633,http://purl.obolibrary.org/obo/NCIT_C4051,LOOM,http://www.ebi.ac.uk/efo/EFO_1000082
2634,http://purl.obolibrary.org/obo/NCIT_C50807,LOOM,http://www.ebi.ac.uk/efo/EFO_1001238
2635,http://purl.obolibrary.org/obo/NCIT_C40099,LOOM,http://www.ebi.ac.uk/efo/EFO_1000253
2636,http://purl.obolibrary.org/obo/NCIT_C9157,LOOM,http://www.ebi.ac.uk/efo/EFO_0000504
2637,http://purl.obolibrary.org/obo/NCIT_C9154,LOOM,http://www.ebi.ac.uk/efo/EFO_1001934
2638,http://purl.obolibrary.org/obo/NCIT_C153217,LOOM,http://www.ebi.ac.uk/efo/EFO_1001984
2639,http://purl.obolibrary.org/obo/NCIT_C37971,LOOM,http://www.ebi.ac.uk/efo/EFO_0004211
2640,http://purl.obolibrary.org/obo/NCIT_C27549,LOOM,http://www.ebi.ac.uk/efo/EFO_1000759
2641,http://purl.obolibrary.org/obo/NCIT_C26929,LOOM,http://www.ebi.ac.uk/efo/EFO_0000337
2642,http://purl.obolibrary.org/obo/NCIT_C62798,LOOM,http://www.ebi.ac.uk/efo/EFO_0002630
2643,http://purl.obolibrary.org/obo/NCIT_C4863,LOOM,http://www.ebi.ac.uk/efo/EFO_0001663
2644,http://purl.obolibrary.org/obo/NCIT_C4869,LOOM,http://www.ebi.ac.uk/efo/EFO_1001767
2645,http://purl.obolibrary.org/obo/NCIT_C4861,LOOM,http://www.ebi.ac.uk/efo/EFO_0000221
2646,http://purl.obolibrary.org/obo/NCIT_C4866,LOOM,http://www.ebi.ac.uk/efo/EFO_0002921
2647,http://purl.obolibrary.org/obo/NCIT_C173119,LOOM,http://www.ebi.ac.uk/efo/EFO_1001487
2648,http://purl.obolibrary.org/obo/NCIT_C40341,LOOM,http://www.ebi.ac.uk/efo/EFO_0004209
2649,http://purl.obolibrary.org/obo/NCIT_C3082,LOOM,http://www.ebi.ac.uk/efo/EFO_1001341
2650,http://purl.obolibrary.org/obo/NCIT_C3086,LOOM,http://www.ebi.ac.uk/efo/EFO_1000151
2651,http://purl.obolibrary.org/obo/NCIT_C3080,LOOM,http://www.ebi.ac.uk/efo/EFO_0000373
2652,http://purl.obolibrary.org/obo/NCIT_C3085,LOOM,http://www.ebi.ac.uk/efo/EFO_1000635
2653,http://purl.obolibrary.org/obo/NCIT_C3088,LOOM,http://www.ebi.ac.uk/efo/EFO_0003968
2654,http://purl.obolibrary.org/obo/NCIT_C3081,LOOM,http://www.ebi.ac.uk/efo/EFO_1001339
2655,http://purl.obolibrary.org/obo/NCIT_C114827,LOOM,http://www.ebi.ac.uk/efo/EFO_1001152
2656,http://purl.obolibrary.org/obo/NCIT_C35056,LOOM,http://www.ebi.ac.uk/efo/EFO_0007340
2657,http://purl.obolibrary.org/obo/NCIT_C7052,LOOM,http://www.ebi.ac.uk/efo/EFO_1000389
2658,http://purl.obolibrary.org/obo/NCIT_C7053,LOOM,http://www.ebi.ac.uk/efo/EFO_1000152
2659,http://purl.obolibrary.org/obo/NCIT_C85079,LOOM,http://www.ebi.ac.uk/efo/EFO_0008526
2660,http://purl.obolibrary.org/obo/NCIT_C87062,LOOM,http://www.ebi.ac.uk/efo/EFO_1001476
2661,http://purl.obolibrary.org/obo/NCIT_C96843,LOOM,http://www.ebi.ac.uk/efo/EFO_1000323
2662,http://purl.obolibrary.org/obo/NCIT_C62586,LOOM,http://www.ebi.ac.uk/efo/EFO_1001300
2663,http://purl.obolibrary.org/obo/NCIT_C36185,LOOM,http://www.ebi.ac.uk/efo/EFO_0008527
2664,http://purl.obolibrary.org/obo/NCIT_C15310,LOOM,http://www.ebi.ac.uk/efo/EFO_0030079
2665,http://purl.obolibrary.org/obo/NCIT_C26941,LOOM,http://www.ebi.ac.uk/efo/EFO_0009489
2666,http://purl.obolibrary.org/obo/NCIT_C50438,LOOM,http://www.ebi.ac.uk/efo/EFO_0000551
2667,http://purl.obolibrary.org/obo/NCIT_C80102,LOOM,http://www.ebi.ac.uk/efo/EFO_0004320
2668,http://purl.obolibrary.org/obo/NCIT_C85041,LOOM,http://www.ebi.ac.uk/efo/EFO_1001146
2669,http://purl.obolibrary.org/obo/NCIT_C9482,LOOM,http://www.ebi.ac.uk/efo/EFO_1000540
2670,http://purl.obolibrary.org/obo/NCIT_C84445,LOOM,http://www.ebi.ac.uk/efo/EFO_1001249
2671,http://purl.obolibrary.org/obo/NCIT_C84554,LOOM,http://www.ebi.ac.uk/efo/EFO_0004129
2672,http://purl.obolibrary.org/obo/NCIT_C38003,LOOM,http://www.ebi.ac.uk/efo/EFO_1001395
2673,http://purl.obolibrary.org/obo/NCIT_C50802,LOOM,http://www.ebi.ac.uk/efo/EFO_0005306
2674,http://purl.obolibrary.org/obo/NCIT_C27735,LOOM,http://www.ebi.ac.uk/efo/EFO_1000192
2675,http://purl.obolibrary.org/obo/NCIT_C26925,LOOM,http://www.ebi.ac.uk/efo/EFO_0003063
2676,http://purl.obolibrary.org/obo/NCIT_C112864,LOOM,http://www.ebi.ac.uk/efo/EFO_0006917
2677,http://purl.obolibrary.org/obo/NCIT_C94575,LOOM,http://www.ebi.ac.uk/efo/EFO_0007477
2678,http://purl.obolibrary.org/obo/NCIT_C118755,LOOM,http://www.ebi.ac.uk/efo/EFO_0005240
2679,http://purl.obolibrary.org/obo/NCIT_C3404,LOOM,http://www.ebi.ac.uk/efo/EFO_0004281
2680,http://purl.obolibrary.org/obo/NCIT_C3407,LOOM,http://www.ebi.ac.uk/efo/EFO_0000479
2681,http://purl.obolibrary.org/obo/NCIT_C3402,LOOM,http://www.ebi.ac.uk/efo/EFO_1000562
2682,http://purl.obolibrary.org/obo/NCIT_C3400,LOOM,http://www.ebi.ac.uk/efo/EFO_0001376
2683,http://purl.obolibrary.org/obo/NCIT_C97083,LOOM,http://www.ebi.ac.uk/efo/EFO_0007275
2684,http://purl.obolibrary.org/obo/NCIT_C41477,LOOM,http://www.ebi.ac.uk/efo/EFO_0009834
2685,http://purl.obolibrary.org/obo/NCIT_C50469,LOOM,http://www.ebi.ac.uk/efo/EFO_0008626
2686,http://purl.obolibrary.org/obo/NCIT_C3628,LOOM,http://www.ebi.ac.uk/efo/EFO_1000122
2687,http://purl.obolibrary.org/obo/NCIT_C39944,LOOM,http://www.ebi.ac.uk/efo/EFO_1000568
2688,http://purl.obolibrary.org/obo/NCIT_C26951,LOOM,http://www.ebi.ac.uk/efo/EFO_0009562
2689,http://purl.obolibrary.org/obo/NCIT_C26909,LOOM,http://www.ebi.ac.uk/efo/EFO_1001231
2690,http://purl.obolibrary.org/obo/NCIT_C26832,LOOM,http://www.ebi.ac.uk/efo/EFO_1001472
2691,http://purl.obolibrary.org/obo/NCIT_C3692,LOOM,http://www.ebi.ac.uk/efo/EFO_0006772
2692,http://purl.obolibrary.org/obo/NCIT_C3698,LOOM,http://www.ebi.ac.uk/efo/EFO_1000177
2693,http://purl.obolibrary.org/obo/NCIT_C3694,LOOM,http://www.ebi.ac.uk/efo/EFO_0004199
2694,http://purl.obolibrary.org/obo/NCIT_C5935,LOOM,http://www.ebi.ac.uk/efo/EFO_1000555
2695,http://purl.obolibrary.org/obo/NCIT_C116314,LOOM,http://www.ebi.ac.uk/efo/EFO_0009842
2696,http://purl.obolibrary.org/obo/NCIT_C181246,LOOM,http://www.ebi.ac.uk/efo/EFO_0009852
2697,http://purl.obolibrary.org/obo/NCIT_C49677,LOOM,http://www.ebi.ac.uk/efo/EFO_0004326
2698,http://purl.obolibrary.org/obo/NCIT_C128369,LOOM,http://www.ebi.ac.uk/efo/EFO_0009604
2699,http://purl.obolibrary.org/obo/NCIT_C34768,LOOM,http://www.ebi.ac.uk/efo/EFO_0005046
2700,http://purl.obolibrary.org/obo/NCIT_C4838,LOOM,http://www.ebi.ac.uk/efo/EFO_1000227
2701,http://purl.obolibrary.org/obo/NCIT_C79695,LOOM,http://www.ebi.ac.uk/efo/EFO_0009430
2702,http://purl.obolibrary.org/obo/NCIT_C34885,LOOM,http://www.ebi.ac.uk/efo/EFO_0004992
2703,http://purl.obolibrary.org/obo/NCIT_C116973,LOOM,http://www.ebi.ac.uk/efo/EFO_0003932
2704,http://purl.obolibrary.org/obo/NCIT_C84547,LOOM,http://www.ebi.ac.uk/efo/EFO_0007140
2705,http://purl.obolibrary.org/obo/NCIT_C9459,LOOM,http://www.ebi.ac.uk/efo/EFO_1000135
2706,http://purl.obolibrary.org/obo/NCIT_C34562,LOOM,http://www.ebi.ac.uk/efo/EFO_0008623
2707,http://purl.obolibrary.org/obo/NCIT_C2915,LOOM,http://www.ebi.ac.uk/efo/EFO_0004243
2708,http://purl.obolibrary.org/obo/NCIT_C2919,LOOM,http://www.ebi.ac.uk/efo/EFO_0000673
2709,http://purl.obolibrary.org/obo/NCIT_C2914,LOOM,http://www.ebi.ac.uk/efo/EFO_0007543
2710,http://purl.obolibrary.org/obo/NCIT_C2910,LOOM,http://www.ebi.ac.uk/efo/EFO_0003869
2711,http://purl.obolibrary.org/obo/NCIT_C2916,LOOM,http://www.ebi.ac.uk/efo/EFO_0000313
2712,http://purl.obolibrary.org/obo/NCIT_C2911,LOOM,http://www.ebi.ac.uk/efo/EFO_0009661
2713,http://purl.obolibrary.org/obo/NCIT_C3179,LOOM,http://www.ebi.ac.uk/efo/EFO_1000179
2714,http://purl.obolibrary.org/obo/NCIT_C3178,LOOM,http://www.ebi.ac.uk/efo/EFO_1001779
2715,http://purl.obolibrary.org/obo/NCIT_C3171,LOOM,http://www.ebi.ac.uk/efo/EFO_0000222
2716,http://purl.obolibrary.org/obo/NCIT_C94829,LOOM,http://www.ebi.ac.uk/efo/EFO_1001379
2717,http://purl.obolibrary.org/obo/NCIT_C4827,LOOM,http://www.ebi.ac.uk/efo/EFO_1000075
2718,http://purl.obolibrary.org/obo/NCIT_C8106,LOOM,http://www.ebi.ac.uk/efo/EFO_1000414
2719,http://purl.obolibrary.org/obo/NCIT_C8108,LOOM,http://www.ebi.ac.uk/efo/EFO_1000415
2720,http://purl.obolibrary.org/obo/NCIT_C8107,LOOM,http://www.ebi.ac.uk/efo/EFO_1000437
2721,http://purl.obolibrary.org/obo/NCIT_C84970,LOOM,http://www.ebi.ac.uk/efo/EFO_0005252
2722,http://purl.obolibrary.org/obo/NCIT_C26781,LOOM,http://www.ebi.ac.uk/efo/EFO_0003948
2723,http://purl.obolibrary.org/obo/NCIT_C84633,LOOM,http://www.ebi.ac.uk/efo/EFO_0004152
2724,http://purl.obolibrary.org/obo/NCIT_C106497,LOOM,http://www.ebi.ac.uk/efo/EFO_0004704
2725,http://purl.obolibrary.org/obo/NCIT_C34389,LOOM,http://www.ebi.ac.uk/efo/EFO_1000813
2726,http://purl.obolibrary.org/obo/NCIT_C26723,LOOM,http://www.ebi.ac.uk/efo/EFO_0003872
