	source_ontology	source_id	map_method	target_id
6835	EFO	http://purl.obolibrary.org/obo/NCBITaxon_1717	LOOM	http://purl.obolibrary.org/obo/NCIT_C86312
6836	EFO	http://purl.obolibrary.org/obo/PR_000008174	LOOM	http://purl.obolibrary.org/obo/NCIT_C97527
6837	EFO	http://purl.obolibrary.org/obo/MONDO_0004674	LOOM	http://purl.obolibrary.org/obo/NCIT_C110923
6838	EFO	http://purl.obolibrary.org/obo/HP_0012424	LOOM	http://purl.obolibrary.org/obo/NCIT_C110923
6839	EFO	http://purl.obolibrary.org/obo/PR_000007008	LOOM	http://purl.obolibrary.org/obo/NCIT_C115178
6840	EFO	http://purl.obolibrary.org/obo/PR_000008373	LOOM	http://purl.obolibrary.org/obo/NCIT_C115172
6841	EFO	http://purl.obolibrary.org/obo/PR_000013340	LOOM	http://purl.obolibrary.org/obo/NCIT_C50887
6842	EFO	http://purl.obolibrary.org/obo/MONDO_0024278	LOOM	http://purl.obolibrary.org/obo/NCIT_C77952
6843	EFO	http://purl.obolibrary.org/obo/MONDO_0021222	LOOM	http://purl.obolibrary.org/obo/NCIT_C4360
6844	EFO	http://purl.obolibrary.org/obo/NCBITaxon_10096	LOOM	http://purl.obolibrary.org/obo/NCIT_C71624
6845	EFO	http://www.ebi.ac.uk/efo/EFO_0003944	LOOM	http://purl.obolibrary.org/obo/NCIT_C99083
6846	EFO	http://purl.obolibrary.org/obo/PR_000015740	LOOM	http://purl.obolibrary.org/obo/NCIT_C18183
6847	EFO	http://purl.obolibrary.org/obo/PR_000005854	LOOM	http://purl.obolibrary.org/obo/NCIT_C38537
6848	EFO	http://purl.obolibrary.org/obo/MONDO_0018149	LOOM	http://purl.obolibrary.org/obo/NCIT_C84739
6849	EFO	http://purl.obolibrary.org/obo/UBERON_0000423	LOOM	http://purl.obolibrary.org/obo/NCIT_C32490
6850	EFO	http://www.ebi.ac.uk/efo/EFO_0009625	LOOM	http://purl.obolibrary.org/obo/NCIT_C79594
6851	EFO	http://purl.obolibrary.org/obo/PR_000010805	LOOM	http://purl.obolibrary.org/obo/NCIT_C138125
6852	EFO	http://purl.obolibrary.org/obo/CHEBI_27436	LOOM	http://purl.obolibrary.org/obo/NCIT_C648
6853	EFO	http://www.ebi.ac.uk/efo/EFO_1000561	LOOM	http://purl.obolibrary.org/obo/NCIT_C6485
6854	EFO	http://www.ebi.ac.uk/efo/EFO_1000148	LOOM	http://purl.obolibrary.org/obo/NCIT_C6488
6855	EFO	http://purl.obolibrary.org/obo/MONDO_0015798	LOOM	http://purl.obolibrary.org/obo/NCIT_C6481
6856	EFO	http://purl.obolibrary.org/obo/MONDO_0018089	LOOM	http://purl.obolibrary.org/obo/NCIT_C98916
6857	EFO	http://purl.obolibrary.org/obo/MONDO_0002744	LOOM	http://purl.obolibrary.org/obo/NCIT_C40103
6858	EFO	http://purl.obolibrary.org/obo/CHEBI_9448	LOOM	http://purl.obolibrary.org/obo/NCIT_C48019
6859	EFO	http://purl.obolibrary.org/obo/MONDO_0001836	LOOM	http://purl.obolibrary.org/obo/NCIT_C61443
6860	EFO	http://www.ebi.ac.uk/efo/EFO_0010269	LOOM	http://purl.obolibrary.org/obo/NCIT_C61443
6861	EFO	http://purl.obolibrary.org/obo/CHEBI_28792	LOOM	http://purl.obolibrary.org/obo/NCIT_C68364
6862	EFO	http://purl.obolibrary.org/obo/HP_0000230	LOOM	http://purl.obolibrary.org/obo/NCIT_C34636
6863	EFO	http://purl.obolibrary.org/obo/MONDO_0002508	LOOM	http://purl.obolibrary.org/obo/NCIT_C34636
6864	EFO	http://purl.obolibrary.org/obo/OBI_0400106	LOOM	http://purl.obolibrary.org/obo/NCIT_C153402
6865	EFO	http://purl.obolibrary.org/obo/HP_0001959	LOOM	http://purl.obolibrary.org/obo/NCIT_C50700
6866	EFO	http://purl.obolibrary.org/obo/PR_000009921	LOOM	http://purl.obolibrary.org/obo/NCIT_C113302
6867	EFO	http://purl.obolibrary.org/obo/MONDO_0100062	LOOM	http://purl.obolibrary.org/obo/NCIT_C122814
6868	EFO	http://www.orpha.net/ORDO/Orphanet_36387	LOOM	http://purl.obolibrary.org/obo/NCIT_C122811
6869	EFO	http://purl.obolibrary.org/obo/MONDO_0018214	LOOM	http://purl.obolibrary.org/obo/NCIT_C122811
6870	EFO	http://www.ebi.ac.uk/efo/EFO_0004263	LOOM	http://purl.obolibrary.org/obo/NCIT_C122812
6871	EFO	http://www.ebi.ac.uk/efo/EFO_0007467	LOOM	http://purl.obolibrary.org/obo/NCIT_C34983
6872	EFO	http://purl.obolibrary.org/obo/MONDO_0010031	LOOM	http://purl.obolibrary.org/obo/NCIT_C85070
6873	EFO	http://purl.obolibrary.org/obo/CHEBI_2666	LOOM	http://purl.obolibrary.org/obo/NCIT_C62005
6875	EFO	http://purl.obolibrary.org/obo/MONDO_0100339	LOOM	http://purl.obolibrary.org/obo/NCIT_C84718
6876	EFO	http://purl.obolibrary.org/obo/UBERON_0002030	LOOM	http://purl.obolibrary.org/obo/NCIT_C12299
6877	EFO	http://purl.obolibrary.org/obo/MONDO_0000541	LOOM	http://purl.obolibrary.org/obo/NCIT_C181158
6878	EFO	http://purl.obolibrary.org/obo/PR_000013811	LOOM	http://purl.obolibrary.org/obo/NCIT_C114447
6879	EFO	http://purl.obolibrary.org/obo/UBERON_0000925	LOOM	http://purl.obolibrary.org/obo/NCIT_C12706
6880	EFO	http://purl.obolibrary.org/obo/CHEBI_28177	LOOM	http://purl.obolibrary.org/obo/NCIT_C872
6881	EFO	http://purl.obolibrary.org/obo/UBERON_0001737	LOOM	http://purl.obolibrary.org/obo/NCIT_C12420
6882	EFO	http://purl.obolibrary.org/obo/UBERON_0001273	LOOM	http://purl.obolibrary.org/obo/NCIT_C32765
6883	EFO	http://purl.obolibrary.org/obo/PR_000007499	LOOM	http://purl.obolibrary.org/obo/NCIT_C26128
6884	EFO	http://www.ebi.ac.uk/efo/EFO_0000660	LOOM	http://purl.obolibrary.org/obo/NCIT_C26862
6885	EFO	http://purl.obolibrary.org/obo/MONDO_0019037	LOOM	http://purl.obolibrary.org/obo/NCIT_C85028
6886	EFO	http://purl.obolibrary.org/obo/PR_000001373	LOOM	http://purl.obolibrary.org/obo/NCIT_C20517
6887	EFO	http://purl.obolibrary.org/obo/PR_000029595	LOOM	http://purl.obolibrary.org/obo/NCIT_C29919
6888	EFO	http://purl.obolibrary.org/obo/MONDO_0007793	LOOM	http://purl.obolibrary.org/obo/NCIT_C118697
6889	EFO	http://purl.obolibrary.org/obo/HP_0000023	LOOM	http://purl.obolibrary.org/obo/NCIT_C34690
6890	EFO	http://purl.obolibrary.org/obo/UBERON_0001245	LOOM	http://purl.obolibrary.org/obo/NCIT_C43362
6891	EFO	http://www.ebi.ac.uk/efo/EFO_1000346	LOOM	http://purl.obolibrary.org/obo/NCIT_C5906
6892	EFO	http://purl.obolibrary.org/obo/MONDO_0021009	LOOM	http://purl.obolibrary.org/obo/NCIT_C5908
6893	EFO	http://purl.obolibrary.org/obo/MONDO_0044915	LOOM	http://purl.obolibrary.org/obo/NCIT_C5904
6894	EFO	http://purl.obolibrary.org/obo/UBERON_0003903	LOOM	http://purl.obolibrary.org/obo/NCIT_C111141
6895	EFO	http://purl.obolibrary.org/obo/MONDO_0003021	LOOM	http://purl.obolibrary.org/obo/NCIT_C5450
6896	EFO	http://purl.obolibrary.org/obo/MONDO_0003844	LOOM	http://purl.obolibrary.org/obo/NCIT_C5451
6897	EFO	http://purl.obolibrary.org/obo/NCBITaxon_194	LOOM	http://purl.obolibrary.org/obo/NCIT_C76211
6899	EFO	http://purl.obolibrary.org/obo/CHEBI_2637	LOOM	http://purl.obolibrary.org/obo/NCIT_C61615
6900	EFO	http://purl.obolibrary.org/obo/MONDO_0002333	LOOM	http://purl.obolibrary.org/obo/NCIT_C35347
6901	EFO	http://purl.obolibrary.org/obo/MONDO_0002951	LOOM	http://purl.obolibrary.org/obo/NCIT_C27535
6902	EFO	http://purl.obolibrary.org/obo/MONDO_0001421	LOOM	http://purl.obolibrary.org/obo/NCIT_C5572
6903	EFO	http://www.ebi.ac.uk/efo/EFO_0009679	LOOM	http://purl.obolibrary.org/obo/NCIT_C50687
6904	EFO	http://purl.obolibrary.org/obo/HP_0010550	LOOM	http://purl.obolibrary.org/obo/NCIT_C50687
6905	EFO	http://purl.obolibrary.org/obo/MONDO_0004944	LOOM	http://purl.obolibrary.org/obo/NCIT_C84935
6906	EFO	http://purl.obolibrary.org/obo/PR_000010312	LOOM	http://purl.obolibrary.org/obo/NCIT_C92167
6907	EFO	http://purl.obolibrary.org/obo/PR_000004642	LOOM	http://purl.obolibrary.org/obo/NCIT_C20980
6908	EFO	http://www.ebi.ac.uk/efo/EFO_0007350	LOOM	http://purl.obolibrary.org/obo/NCIT_C26896
6909	EFO	http://purl.obolibrary.org/obo/MONDO_0002505	LOOM	http://purl.obolibrary.org/obo/NCIT_C9022
6910	EFO	http://purl.obolibrary.org/obo/PR_000004806	LOOM	http://purl.obolibrary.org/obo/NCIT_C21376
6911	EFO	http://purl.obolibrary.org/obo/NCBITaxon_1313	LOOM	http://purl.obolibrary.org/obo/NCIT_C76384
6912	EFO	http://purl.obolibrary.org/obo/NCBITaxon_59207	LOOM	http://purl.obolibrary.org/obo/NCIT_C91846
6913	EFO	http://purl.obolibrary.org/obo/PR_000002067	LOOM	http://purl.obolibrary.org/obo/NCIT_C118556
6914	EFO	http://purl.obolibrary.org/obo/PR_000006020	LOOM	http://purl.obolibrary.org/obo/NCIT_C118559
6915	EFO	http://purl.obolibrary.org/obo/PR_000030404	LOOM	http://purl.obolibrary.org/obo/NCIT_C171391
6916	EFO	http://www.ebi.ac.uk/efo/EFO_0007244	LOOM	http://purl.obolibrary.org/obo/NCIT_C84681
6917	EFO	http://purl.obolibrary.org/obo/PR_000005273	LOOM	http://purl.obolibrary.org/obo/NCIT_C75306
6918	EFO	http://purl.obolibrary.org/obo/HP_0002647	LOOM	http://purl.obolibrary.org/obo/NCIT_C50461
6919	EFO	http://purl.obolibrary.org/obo/PR_000001337	LOOM	http://purl.obolibrary.org/obo/NCIT_C84439
6920	EFO	http://purl.obolibrary.org/obo/PR_000006754	LOOM	http://purl.obolibrary.org/obo/NCIT_C112129
6921	EFO	http://purl.obolibrary.org/obo/PR_000001341	LOOM	http://purl.obolibrary.org/obo/NCIT_C91300
6922	EFO	http://purl.obolibrary.org/obo/CL_0002248	LOOM	http://purl.obolibrary.org/obo/NCIT_C12977
6923	EFO	http://purl.obolibrary.org/obo/MONDO_0001414	LOOM	http://purl.obolibrary.org/obo/NCIT_C84985
6924	EFO	http://www.ebi.ac.uk/efo/EFO_0007434	LOOM	http://purl.obolibrary.org/obo/NCIT_C34924
6925	EFO	http://purl.obolibrary.org/obo/PR_000030825	LOOM	http://purl.obolibrary.org/obo/NCIT_C113545
6926	EFO	http://purl.obolibrary.org/obo/PR_000001503	LOOM	http://purl.obolibrary.org/obo/NCIT_C113542
6927	EFO	http://purl.obolibrary.org/obo/PR_000008293	LOOM	http://purl.obolibrary.org/obo/NCIT_C179901
6928	EFO	http://www.ebi.ac.uk/efo/EFO_0007800	LOOM	http://purl.obolibrary.org/obo/NCIT_C139218
6929	EFO	http://purl.obolibrary.org/obo/NCBITaxon_34199	LOOM	http://purl.obolibrary.org/obo/NCIT_C28815
6930	EFO	http://purl.obolibrary.org/obo/MONDO_0024477	LOOM	http://purl.obolibrary.org/obo/NCIT_C7103
6931	EFO	http://purl.obolibrary.org/obo/PR_000009135	LOOM	http://purl.obolibrary.org/obo/NCIT_C53961
6932	EFO	http://www.ebi.ac.uk/efo/EFO_0009522	LOOM	http://purl.obolibrary.org/obo/NCIT_C34549
6933	EFO	http://www.ebi.ac.uk/efo/EFO_1000336	LOOM	http://purl.obolibrary.org/obo/NCIT_C45540
6934	EFO	http://www.ebi.ac.uk/efo/EFO_0005135	LOOM	http://purl.obolibrary.org/obo/NCIT_C95501
6935	EFO	http://purl.obolibrary.org/obo/MONDO_0002025	LOOM	http://purl.obolibrary.org/obo/NCIT_C2893
6936	EFO	http://purl.obolibrary.org/obo/MONDO_0021662	LOOM	http://purl.obolibrary.org/obo/NCIT_C2898
6937	EFO	http://www.ebi.ac.uk/efo/EFO_1000116	LOOM	http://purl.obolibrary.org/obo/NCIT_C2895
6939	EFO	http://purl.obolibrary.org/obo/MONDO_0007187	LOOM	http://purl.obolibrary.org/obo/NCIT_C2892
6940	EFO	http://purl.obolibrary.org/obo/MONDO_0002278	LOOM	http://purl.obolibrary.org/obo/NCIT_C2894
6941	EFO	http://www.ebi.ac.uk/efo/EFO_0000284	LOOM	http://purl.obolibrary.org/obo/NCIT_C2897
6942	EFO	http://purl.obolibrary.org/obo/HP_0001339	LOOM	http://purl.obolibrary.org/obo/NCIT_C103921
6943	EFO	http://purl.obolibrary.org/obo/PR_000003264	LOOM	http://purl.obolibrary.org/obo/NCIT_C30013
6944	EFO	http://purl.obolibrary.org/obo/CHEBI_28260	LOOM	http://purl.obolibrary.org/obo/NCIT_C68482
6945	EFO	http://purl.obolibrary.org/obo/HP_0031047	LOOM	http://purl.obolibrary.org/obo/NCIT_C27468
6946	EFO	http://purl.obolibrary.org/obo/MONDO_0003987	LOOM	http://purl.obolibrary.org/obo/NCIT_C4794
6947	EFO	http://purl.obolibrary.org/obo/PR_000016637	LOOM	http://purl.obolibrary.org/obo/NCIT_C106456
6948	EFO	http://purl.obolibrary.org/obo/PR_000013596	LOOM	http://purl.obolibrary.org/obo/NCIT_C106459
6949	EFO	http://www.ebi.ac.uk/efo/EFO_1000477	LOOM	http://purl.obolibrary.org/obo/NCIT_C94524
6950	EFO	http://purl.obolibrary.org/obo/CHEBI_8435	LOOM	http://purl.obolibrary.org/obo/NCIT_C774
6951	EFO	http://www.ebi.ac.uk/efo/EFO_0007297	LOOM	http://purl.obolibrary.org/obo/NCIT_C84750
6952	EFO	http://purl.obolibrary.org/obo/PR_000017608	LOOM	http://purl.obolibrary.org/obo/NCIT_C122880
6953	EFO	http://www.ebi.ac.uk/efo/EFO_0008588	LOOM	http://purl.obolibrary.org/obo/NCIT_C26849
6954	EFO	http://purl.obolibrary.org/obo/CHEBI_50673	LOOM	http://purl.obolibrary.org/obo/NCIT_C641
6955	EFO	http://www.ebi.ac.uk/efo/EFO_1000128	LOOM	http://purl.obolibrary.org/obo/NCIT_C6414
6956	EFO	http://purl.obolibrary.org/obo/MONDO_0002353	LOOM	http://purl.obolibrary.org/obo/NCIT_C4425
6957	EFO	http://purl.obolibrary.org/obo/CHEBI_101278	LOOM	http://purl.obolibrary.org/obo/NCIT_C61725
6958	EFO	http://purl.obolibrary.org/obo/CHEBI_17089	LOOM	http://purl.obolibrary.org/obo/NCIT_C16642
6959	EFO	http://www.ebi.ac.uk/efo/EFO_0004228	LOOM	http://purl.obolibrary.org/obo/NCIT_C84427
6960	EFO	http://purl.obolibrary.org/obo/MONDO_0010176	LOOM	http://purl.obolibrary.org/obo/NCIT_C124841
6961	EFO	http://purl.obolibrary.org/obo/MONDO_0012574	LOOM	http://purl.obolibrary.org/obo/NCIT_C124846
6962	EFO	http://purl.obolibrary.org/obo/UBERON_0001490	LOOM	http://purl.obolibrary.org/obo/NCIT_C32497
6963	EFO	http://www.ebi.ac.uk/efo/EFO_1000557	LOOM	http://purl.obolibrary.org/obo/NCIT_C34467
6964	EFO	http://purl.obolibrary.org/obo/OBI_0000427	LOOM	http://purl.obolibrary.org/obo/NCIT_C16554
6967	EFO	http://www.ebi.ac.uk/efo/EFO_1001444	LOOM	http://purl.obolibrary.org/obo/NCIT_C85208
6968	EFO	http://www.ebi.ac.uk/efo/EFO_1000222	LOOM	http://purl.obolibrary.org/obo/NCIT_C111786
6969	EFO	http://purl.obolibrary.org/obo/UBERON_0002250	LOOM	http://purl.obolibrary.org/obo/NCIT_C33337
6970	EFO	http://purl.obolibrary.org/obo/PR_000030307	LOOM	http://purl.obolibrary.org/obo/NCIT_C181961
6971	EFO	http://purl.obolibrary.org/obo/PR_000016528	LOOM	http://purl.obolibrary.org/obo/NCIT_C30115
6972	EFO	http://purl.obolibrary.org/obo/PR_000013056	LOOM	http://purl.obolibrary.org/obo/NCIT_C91751
6973	EFO	http://www.ebi.ac.uk/efo/EFO_1001424	LOOM	http://purl.obolibrary.org/obo/NCIT_C7393
6974	EFO	http://purl.obolibrary.org/obo/CHEBI_8069	LOOM	http://purl.obolibrary.org/obo/NCIT_C739
6975	EFO	http://purl.obolibrary.org/obo/MONDO_0000502	LOOM	http://purl.obolibrary.org/obo/NCIT_C7399
6976	EFO	http://purl.obolibrary.org/obo/PR_000005240	LOOM	http://purl.obolibrary.org/obo/NCIT_C101755
6977	EFO	http://purl.obolibrary.org/obo/PR_000016798	LOOM	http://purl.obolibrary.org/obo/NCIT_C101758
6978	EFO	http://purl.obolibrary.org/obo/NCBITaxon_5037	LOOM	http://purl.obolibrary.org/obo/NCIT_C77186
6979	EFO	http://purl.obolibrary.org/obo/CHEBI_50122	LOOM	http://purl.obolibrary.org/obo/NCIT_C62076
6980	EFO	http://purl.obolibrary.org/obo/MONDO_0020743	LOOM	http://purl.obolibrary.org/obo/NCIT_C82179
6981	EFO	http://www.ebi.ac.uk/efo/EFO_0009642	LOOM	http://purl.obolibrary.org/obo/NCIT_C16033
6984	EFO	http://purl.obolibrary.org/obo/UBERON_0014930	LOOM	http://purl.obolibrary.org/obo/NCIT_C83196
6985	EFO	http://www.ebi.ac.uk/efo/EFO_0006927	LOOM	http://purl.obolibrary.org/obo/NCIT_C61229
6986	EFO	http://purl.obolibrary.org/obo/CHEBI_46548	LOOM	http://purl.obolibrary.org/obo/NCIT_C66686
6987	EFO	http://purl.obolibrary.org/obo/CHEBI_35475	LOOM	http://purl.obolibrary.org/obo/NCIT_C257
7004	EFO	http://purl.obolibrary.org/obo/HP_0002352	LOOM	http://purl.obolibrary.org/obo/NCIT_C27059
7005	EFO	http://purl.obolibrary.org/obo/MONDO_0042976	LOOM	http://purl.obolibrary.org/obo/NCIT_C35129
7006	EFO	http://purl.obolibrary.org/obo/UBERON_0004117	LOOM	http://purl.obolibrary.org/obo/NCIT_C34252
7007	EFO	http://purl.obolibrary.org/obo/MONDO_0021084	LOOM	http://purl.obolibrary.org/obo/NCIT_C35126
7008	EFO	http://purl.obolibrary.org/obo/MONDO_0007142	LOOM	http://purl.obolibrary.org/obo/NCIT_C99085
7009	EFO	http://www.ebi.ac.uk/efo/EFO_0003960	LOOM	http://purl.obolibrary.org/obo/NCIT_C17204
7011	EFO	http://purl.obolibrary.org/obo/HP_0002385	LOOM	http://purl.obolibrary.org/obo/NCIT_C86576
7012	EFO	http://purl.obolibrary.org/obo/UBERON_0002134	LOOM	http://purl.obolibrary.org/obo/NCIT_C12805
7013	EFO	http://www.ebi.ac.uk/efo/EFO_1000131	LOOM	http://purl.obolibrary.org/obo/NCIT_C9110
7014	EFO	http://www.ebi.ac.uk/efo/EFO_0000691	LOOM	http://purl.obolibrary.org/obo/NCIT_C9118
7015	EFO	http://purl.obolibrary.org/obo/CHEBI_4034	LOOM	http://purl.obolibrary.org/obo/NCIT_C80599
7016	EFO	http://purl.obolibrary.org/obo/UBERON_0001752	LOOM	http://purl.obolibrary.org/obo/NCIT_C32505
7017	EFO	http://purl.obolibrary.org/obo/NCBITaxon_53346	LOOM	http://purl.obolibrary.org/obo/NCIT_C86373
7018	EFO	http://purl.obolibrary.org/obo/MONDO_0021043	LOOM	http://purl.obolibrary.org/obo/NCIT_C6930
7019	EFO	http://purl.obolibrary.org/obo/MONDO_0016730	LOOM	http://purl.obolibrary.org/obo/NCIT_C6934
7020	EFO	http://www.ebi.ac.uk/efo/EFO_0005591	LOOM	http://purl.obolibrary.org/obo/NCIT_C6938
7021	EFO	http://purl.obolibrary.org/obo/CHEBI_30832	LOOM	http://purl.obolibrary.org/obo/NCIT_C76697
7022	EFO	http://purl.obolibrary.org/obo/MONDO_0004489	LOOM	http://purl.obolibrary.org/obo/NCIT_C6278
7023	EFO	http://purl.obolibrary.org/obo/MONDO_0003666	LOOM	http://purl.obolibrary.org/obo/NCIT_C6279
7024	EFO	http://purl.obolibrary.org/obo/PR_000011118	LOOM	http://purl.obolibrary.org/obo/NCIT_C88040
7025	EFO	http://www.ebi.ac.uk/efo/EFO_0007347	LOOM	http://purl.obolibrary.org/obo/NCIT_C82994
7026	EFO	http://purl.obolibrary.org/obo/CHEBI_16716	LOOM	http://purl.obolibrary.org/obo/NCIT_C302
7027	EFO	http://www.ebi.ac.uk/efo/EFO_1000694	LOOM	http://purl.obolibrary.org/obo/NCIT_C3024
7028	EFO	http://purl.obolibrary.org/obo/MONDO_0002181	LOOM	http://purl.obolibrary.org/obo/NCIT_C3029
7029	EFO	http://purl.obolibrary.org/obo/MP_0001914	LOOM	http://purl.obolibrary.org/obo/NCIT_C26791
7037	EFO	http://www.ebi.ac.uk/efo/EFO_1001237	LOOM	http://purl.obolibrary.org/obo/NCIT_C85220
7038	EFO	http://purl.obolibrary.org/obo/PR_000009129	LOOM	http://purl.obolibrary.org/obo/NCIT_C97749
7039	EFO	http://www.ebi.ac.uk/efo/EFO_1000756	LOOM	http://purl.obolibrary.org/obo/NCIT_C26855
7040	EFO	http://purl.obolibrary.org/obo/PR_000009297	LOOM	http://purl.obolibrary.org/obo/NCIT_C177664
7041	EFO	http://purl.obolibrary.org/obo/PR_000060037	LOOM	http://purl.obolibrary.org/obo/NCIT_C177667
7042	EFO	http://purl.obolibrary.org/obo/CHEBI_39026	LOOM	http://purl.obolibrary.org/obo/NCIT_C25187
7043	EFO	http://purl.obolibrary.org/obo/MONDO_0003327	LOOM	http://purl.obolibrary.org/obo/NCIT_C6594
7044	EFO	http://www.ebi.ac.uk/efo/EFO_0008507	LOOM	http://purl.obolibrary.org/obo/NCIT_C27189
7045	EFO	http://www.ebi.ac.uk/efo/EFO_0003783	LOOM	http://purl.obolibrary.org/obo/NCIT_C85026
7046	EFO	http://purl.obolibrary.org/obo/MONDO_0020663	LOOM	http://purl.obolibrary.org/obo/NCIT_C27091
7047	EFO	http://purl.obolibrary.org/obo/HP_0025328	LOOM	http://purl.obolibrary.org/obo/NCIT_C114371
7048	EFO	http://purl.obolibrary.org/obo/PR_000012742	LOOM	http://purl.obolibrary.org/obo/NCIT_C34025
7049	EFO	http://purl.obolibrary.org/obo/PR_000002140	LOOM	http://purl.obolibrary.org/obo/NCIT_C20364
7050	EFO	http://purl.obolibrary.org/obo/NCBITaxon_4932	LOOM	http://purl.obolibrary.org/obo/NCIT_C14271
7051	EFO	http://www.ebi.ac.uk/efo/EFO_0007144	LOOM	http://purl.obolibrary.org/obo/NCIT_C84551
7052	EFO	http://purl.obolibrary.org/obo/CHEBI_18211	LOOM	http://purl.obolibrary.org/obo/NCIT_C53406
7053	EFO	http://purl.obolibrary.org/obo/CHEBI_28946	LOOM	http://purl.obolibrary.org/obo/NCIT_C87684
7054	EFO	http://purl.obolibrary.org/obo/CHEBI_16523	LOOM	http://purl.obolibrary.org/obo/NCIT_C61739
7055	EFO	http://purl.obolibrary.org/obo/NCBITaxon_816	LOOM	http://purl.obolibrary.org/obo/NCIT_C76204
7056	EFO	http://purl.obolibrary.org/obo/MONDO_0012172	LOOM	http://purl.obolibrary.org/obo/NCIT_C98991
7057	EFO	http://www.ebi.ac.uk/efo/EFO_0009780	LOOM	http://purl.obolibrary.org/obo/NCIT_C168519
7058	EFO	http://www.ebi.ac.uk/efo/EFO_1000091	LOOM	http://purl.obolibrary.org/obo/NCIT_C96416
7059	EFO	http://www.ebi.ac.uk/efo/EFO_0000487	LOOM	http://purl.obolibrary.org/obo/NCIT_C17941
7060	EFO	http://purl.obolibrary.org/obo/MONDO_0009324	LOOM	http://purl.obolibrary.org/obo/NCIT_C84748
7061	EFO	http://purl.obolibrary.org/obo/MONDO_0009973	LOOM	http://purl.obolibrary.org/obo/NCIT_C27070
7062	EFO	http://purl.obolibrary.org/obo/CL_0002573	LOOM	http://purl.obolibrary.org/obo/NCIT_C12620
7063	EFO	http://www.ebi.ac.uk/efo/EFO_0007536	LOOM	http://purl.obolibrary.org/obo/NCIT_C84467
7064	EFO	http://purl.obolibrary.org/obo/PR_000000093	LOOM	http://purl.obolibrary.org/obo/NCIT_C17784
7065	EFO	http://purl.obolibrary.org/obo/NCBITaxon_487	LOOM	http://purl.obolibrary.org/obo/NCIT_C86605
7066	EFO	http://purl.obolibrary.org/obo/UBERON_0001228	LOOM	http://purl.obolibrary.org/obo/NCIT_C33460
7067	EFO	http://www.ebi.ac.uk/efo/EFO_0007191	LOOM	http://purl.obolibrary.org/obo/NCIT_C34445
7068	EFO	http://purl.obolibrary.org/obo/CHEBI_50223	LOOM	http://purl.obolibrary.org/obo/NCIT_C1333
7069	EFO	http://www.ebi.ac.uk/efo/EFO_1001085	LOOM	http://purl.obolibrary.org/obo/NCIT_C3981
7070	EFO	http://purl.obolibrary.org/obo/MONDO_0016349	LOOM	http://purl.obolibrary.org/obo/NCIT_C98876
7071	EFO	http://www.ebi.ac.uk/efo/EFO_1000531	LOOM	http://purl.obolibrary.org/obo/NCIT_C5585
7072	EFO	http://purl.obolibrary.org/obo/UBERON_0001157	LOOM	http://purl.obolibrary.org/obo/NCIT_C12385
7073	EFO	http://purl.obolibrary.org/obo/PR_000004968	LOOM	http://purl.obolibrary.org/obo/NCIT_C123858
7074	EFO	http://purl.obolibrary.org/obo/HP_0001249	LOOM	http://purl.obolibrary.org/obo/NCIT_C97250
7075	EFO	http://purl.obolibrary.org/obo/MONDO_0019362	LOOM	http://purl.obolibrary.org/obo/NCIT_C84689
7076	EFO	http://purl.obolibrary.org/obo/UBERON_0001621	LOOM	http://purl.obolibrary.org/obo/NCIT_C12843
7077	EFO	http://www.ebi.ac.uk/efo/EFO_1001233	LOOM	http://purl.obolibrary.org/obo/NCIT_C128438
7078	EFO	http://www.ebi.ac.uk/efo/EFO_0007294	LOOM	http://purl.obolibrary.org/obo/NCIT_C128439
7079	EFO	http://purl.obolibrary.org/obo/PR_000016660	LOOM	http://purl.obolibrary.org/obo/NCIT_C98163
7080	EFO	http://www.orpha.net/ORDO/Orphanet_99880	LOOM	http://purl.obolibrary.org/obo/NCIT_C48287
7081	EFO	http://purl.obolibrary.org/obo/MONDO_0007635	LOOM	http://purl.obolibrary.org/obo/NCIT_C122805
7082	EFO	http://purl.obolibrary.org/obo/MONDO_0003205	LOOM	http://purl.obolibrary.org/obo/NCIT_C6143
7083	EFO	http://purl.obolibrary.org/obo/MONDO_0003716	LOOM	http://purl.obolibrary.org/obo/NCIT_C6148
7084	EFO	http://www.ebi.ac.uk/efo/EFO_0005582	LOOM	http://purl.obolibrary.org/obo/NCIT_C6142
7085	EFO	http://purl.obolibrary.org/obo/MONDO_0004324	LOOM	http://purl.obolibrary.org/obo/NCIT_C39951
7086	EFO	http://www.ebi.ac.uk/efo/EFO_0005279	LOOM	http://purl.obolibrary.org/obo/NCIT_C63709
7087	EFO	http://www.ebi.ac.uk/efo/EFO_0005879	LOOM	http://purl.obolibrary.org/obo/NCIT_C29885
7088	EFO	http://www.ebi.ac.uk/efo/EFO_1000273	LOOM	http://purl.obolibrary.org/obo/NCIT_C8361
7089	EFO	http://purl.obolibrary.org/obo/MONDO_0024474	LOOM	http://purl.obolibrary.org/obo/NCIT_C8366
7090	EFO	http://purl.obolibrary.org/obo/MONDO_0004583	LOOM	http://purl.obolibrary.org/obo/NCIT_C35193
7091	EFO	http://purl.obolibrary.org/obo/CHEBI_41774	LOOM	http://purl.obolibrary.org/obo/NCIT_C62078
7092	EFO	http://purl.obolibrary.org/obo/MONDO_0019312	LOOM	http://purl.obolibrary.org/obo/NCIT_C37261
