	target_id	map_method	source_id	source_ontology
4520	http://purl.obolibrary.org/obo/MONDO_0015612	LOOM	http://purl.obolibrary.org/obo/NCIT_C123260	EFO
4521	http://purl.obolibrary.org/obo/MONDO_0018458	LOOM	http://purl.obolibrary.org/obo/NCIT_C123262	EFO
4522	http://purl.obolibrary.org/obo/MONDO_0017987	LOOM	http://purl.obolibrary.org/obo/NCIT_C85179	EFO
4523	http://purl.obolibrary.org/obo/PR_000002084	LOOM	http://purl.obolibrary.org/obo/NCIT_C106610	EFO
4524	http://purl.obolibrary.org/obo/UBERON_0002495	LOOM	http://purl.obolibrary.org/obo/NCIT_C33003	EFO
4525	http://purl.obolibrary.org/obo/PR_000011060	LOOM	http://purl.obolibrary.org/obo/NCIT_C104086	EFO
4526	http://www.ebi.ac.uk/efo/EFO_1000490	LOOM	http://purl.obolibrary.org/obo/NCIT_C45194	EFO
4527	http://www.orpha.net/ORDO/Orphanet_457	LOOM	http://purl.obolibrary.org/obo/NCIT_C98934	EFO
4528	http://purl.obolibrary.org/obo/HP_0002315	LOOM	http://purl.obolibrary.org/obo/NCIT_C34661	EFO
4529	http://purl.obolibrary.org/obo/PR_000030354	LOOM	http://purl.obolibrary.org/obo/NCIT_C179242	EFO
4530	http://purl.obolibrary.org/obo/MONDO_0018570	LOOM	http://purl.obolibrary.org/obo/NCIT_C26798	EFO
4531	http://www.ebi.ac.uk/efo/EFO_0002950	LOOM	http://purl.obolibrary.org/obo/NCIT_C25742	EFO
4532	http://purl.obolibrary.org/obo/NCBITaxon_160	LOOM	http://purl.obolibrary.org/obo/NCIT_C86825	EFO
4533	http://www.ebi.ac.uk/efo/EFO_1001996	LOOM	http://purl.obolibrary.org/obo/NCIT_C35069	EFO
4534	http://purl.obolibrary.org/obo/UBERON_0001675	LOOM	http://purl.obolibrary.org/obo/NCIT_C62642	EFO
4535	http://purl.obolibrary.org/obo/UBERON_0001753	LOOM	http://purl.obolibrary.org/obo/NCIT_C32276	EFO
4536	http://purl.obolibrary.org/obo/HP_0025116	LOOM	http://purl.obolibrary.org/obo/NCIT_C50563	EFO
4537	http://purl.obolibrary.org/obo/PR_000015272	LOOM	http://purl.obolibrary.org/obo/NCIT_C26084	EFO
4538	http://purl.obolibrary.org/obo/MONDO_0009965	LOOM	http://purl.obolibrary.org/obo/NCIT_C103144	EFO
4539	http://www.ebi.ac.uk/efo/EFO_0008572	LOOM	http://purl.obolibrary.org/obo/NCIT_C3669	EFO
4540	http://www.ebi.ac.uk/efo/EFO_0009484	LOOM	http://purl.obolibrary.org/obo/NCIT_C3662	EFO
4541	http://www.ebi.ac.uk/efo/EFO_1000145	LOOM	http://purl.obolibrary.org/obo/NCIT_C3660	EFO
4542	http://www.ebi.ac.uk/efo/EFO_0003084	LOOM	http://purl.obolibrary.org/obo/NCIT_C4252	EFO
4543	http://purl.obolibrary.org/obo/MONDO_0003594	LOOM	http://purl.obolibrary.org/obo/NCIT_C4253	EFO
4544	http://purl.obolibrary.org/obo/MONDO_0000962	LOOM	http://purl.obolibrary.org/obo/NCIT_C4254	EFO
4545	http://purl.obolibrary.org/obo/MONDO_0017386	LOOM	http://purl.obolibrary.org/obo/NCIT_C4258	EFO
4546	http://www.orpha.net/ORDO/Orphanet_90	LOOM	http://purl.obolibrary.org/obo/NCIT_C84568	EFO
4547	http://purl.obolibrary.org/obo/PR_000013879	LOOM	http://purl.obolibrary.org/obo/NCIT_C102801	EFO
4548	http://purl.obolibrary.org/obo/PR_000014811	LOOM	http://purl.obolibrary.org/obo/NCIT_C102804	EFO
4549	http://purl.obolibrary.org/obo/UBERON_0001532	LOOM	http://purl.obolibrary.org/obo/NCIT_C32836	EFO
4550	http://purl.obolibrary.org/obo/PR_000005731	LOOM	http://purl.obolibrary.org/obo/NCIT_C16387	EFO
4551	http://purl.obolibrary.org/obo/PR_000013134	LOOM	http://purl.obolibrary.org/obo/NCIT_C92538	EFO
4552	http://purl.obolibrary.org/obo/PR_000010488	LOOM	http://purl.obolibrary.org/obo/NCIT_C17571	EFO
4553	http://purl.obolibrary.org/obo/PR_000009973	LOOM	http://purl.obolibrary.org/obo/NCIT_C26331	EFO
4554	http://purl.obolibrary.org/obo/MONDO_0018067	LOOM	http://purl.obolibrary.org/obo/NCIT_C8324	EFO
4555	http://www.ebi.ac.uk/efo/EFO_1002034	LOOM	http://purl.obolibrary.org/obo/NCIT_C3657	EFO
4556	http://purl.obolibrary.org/obo/MONDO_0018076	LOOM	http://purl.obolibrary.org/obo/NCIT_C3423	EFO
4557	http://purl.obolibrary.org/obo/MPATH_579	LOOM	http://purl.obolibrary.org/obo/NCIT_C3426	EFO
4558	http://www.ebi.ac.uk/efo/EFO_1001479	LOOM	http://purl.obolibrary.org/obo/NCIT_C3425	EFO
4559	http://purl.obolibrary.org/obo/MONDO_0001734	LOOM	http://purl.obolibrary.org/obo/NCIT_C3424	EFO
4560	http://purl.obolibrary.org/obo/MONDO_0700065	LOOM	http://purl.obolibrary.org/obo/NCIT_C3421	EFO
4561	http://www.ebi.ac.uk/efo/EFO_0005687	LOOM	http://purl.obolibrary.org/obo/NCIT_C87497	EFO
4562	http://purl.obolibrary.org/obo/CL_0000771	LOOM	http://purl.obolibrary.org/obo/NCIT_C12532	EFO
4563	http://purl.obolibrary.org/obo/MONDO_0003599	LOOM	http://purl.obolibrary.org/obo/NCIT_C40321	EFO
4564	http://purl.obolibrary.org/obo/UBERON_0002381	LOOM	http://purl.obolibrary.org/obo/NCIT_C33284	EFO
4565	http://purl.obolibrary.org/obo/PR_000009141	LOOM	http://purl.obolibrary.org/obo/NCIT_C53962	EFO
4566	http://purl.obolibrary.org/obo/CHEBI_10112	LOOM	http://purl.obolibrary.org/obo/NCIT_C26667	EFO
4567	http://purl.obolibrary.org/obo/PR_000004175	LOOM	http://purl.obolibrary.org/obo/NCIT_C16260	EFO
4568	http://www.ebi.ac.uk/efo/EFO_1000906	LOOM	http://purl.obolibrary.org/obo/NCIT_C34553	EFO
4569	http://purl.obolibrary.org/obo/PR_000010764	LOOM	http://purl.obolibrary.org/obo/NCIT_C115187	EFO
4570	http://purl.obolibrary.org/obo/MONDO_0003769	LOOM	http://purl.obolibrary.org/obo/NCIT_C27341	EFO
4571	http://www.ebi.ac.uk/efo/EFO_0009545	LOOM	http://purl.obolibrary.org/obo/NCIT_C53506	EFO
4572	http://purl.obolibrary.org/obo/MONDO_0001650	LOOM	http://purl.obolibrary.org/obo/NCIT_C26934	EFO
4573	http://www.ebi.ac.uk/efo/EFO_0008610	LOOM	http://purl.obolibrary.org/obo/NCIT_C84939	EFO
4574	http://purl.obolibrary.org/obo/PR_000003324	LOOM	http://purl.obolibrary.org/obo/NCIT_C97821	EFO
4575	http://www.ebi.ac.uk/efo/EFO_1000422	LOOM	http://purl.obolibrary.org/obo/NCIT_C3072	EFO
4576	http://purl.obolibrary.org/obo/NCBITaxon_292	LOOM	http://purl.obolibrary.org/obo/NCIT_C76376	EFO
4577	http://purl.obolibrary.org/obo/MONDO_0021120	LOOM	http://purl.obolibrary.org/obo/NCIT_C94759	EFO
4578	http://purl.obolibrary.org/obo/CHEBI_15361	LOOM	http://purl.obolibrary.org/obo/NCIT_C116012	EFO
4579	http://purl.obolibrary.org/obo/MONDO_0008300	LOOM	http://purl.obolibrary.org/obo/NCIT_C75463	EFO
4580	http://purl.obolibrary.org/obo/MONDO_0016820	LOOM	http://purl.obolibrary.org/obo/NCIT_C84895	EFO
4581	http://purl.obolibrary.org/obo/PR_000029368	LOOM	http://purl.obolibrary.org/obo/NCIT_C131754	EFO
4582	http://purl.obolibrary.org/obo/PR_000059751	LOOM	http://purl.obolibrary.org/obo/NCIT_C131751	EFO
4583	http://purl.obolibrary.org/obo/UBERON_0001236	LOOM	http://purl.obolibrary.org/obo/NCIT_C12397	EFO
4584	http://purl.obolibrary.org/obo/CHEBI_45081	LOOM	http://purl.obolibrary.org/obo/NCIT_C731	EFO
4585	http://purl.obolibrary.org/obo/GO_0009507	LOOM	http://purl.obolibrary.org/obo/NCIT_C13199	EFO
4586	http://www.ebi.ac.uk/efo/EFO_1000631	LOOM	http://purl.obolibrary.org/obo/NCIT_C116721	EFO
4587	http://purl.obolibrary.org/obo/MONDO_0037746	LOOM	http://purl.obolibrary.org/obo/NCIT_C40276	EFO
4588	http://purl.obolibrary.org/obo/HP_0011886	LOOM	http://purl.obolibrary.org/obo/NCIT_C50592	EFO
4589	http://www.ebi.ac.uk/efo/EFO_0003108	LOOM	http://purl.obolibrary.org/obo/NCIT_C182453	EFO
4590	http://purl.obolibrary.org/obo/PR_000005313	LOOM	http://purl.obolibrary.org/obo/NCIT_C173461	EFO
4591	http://purl.obolibrary.org/obo/PR_000004712	LOOM	http://purl.obolibrary.org/obo/NCIT_C17477	EFO
4592	http://purl.obolibrary.org/obo/UBERON_0001285	LOOM	http://purl.obolibrary.org/obo/NCIT_C13048	EFO
4593	http://purl.obolibrary.org/obo/PR_000015508	LOOM	http://purl.obolibrary.org/obo/NCIT_C102920	EFO
4594	http://purl.obolibrary.org/obo/PR_000016140	LOOM	http://purl.obolibrary.org/obo/NCIT_C102926	EFO
4595	http://www.ebi.ac.uk/efo/EFO_0000318	LOOM	http://purl.obolibrary.org/obo/NCIT_C34830	EFO
4596	http://purl.obolibrary.org/obo/PR_000005788	LOOM	http://purl.obolibrary.org/obo/NCIT_C21507	EFO
4597	http://purl.obolibrary.org/obo/HP_0001482	LOOM	http://purl.obolibrary.org/obo/NCIT_C39618	EFO
4598	http://www.ebi.ac.uk/efo/EFO_0001702	LOOM	http://purl.obolibrary.org/obo/NCIT_C25206	EFO
4599	http://purl.obolibrary.org/obo/PR_000015789	LOOM	http://purl.obolibrary.org/obo/NCIT_C179733	EFO
4600	http://purl.obolibrary.org/obo/UBERON_0002240	LOOM	http://purl.obolibrary.org/obo/NCIT_C12464	EFO
4601	http://purl.obolibrary.org/obo/CHEBI_80630	LOOM	http://purl.obolibrary.org/obo/NCIT_C62040	EFO
4602	http://purl.obolibrary.org/obo/HP_0002321	LOOM	http://purl.obolibrary.org/obo/NCIT_C38057	EFO
4603	http://purl.obolibrary.org/obo/PO_0009031	LOOM	http://purl.obolibrary.org/obo/NCIT_C79669	EFO
4604	http://www.ebi.ac.uk/efo/EFO_1000305	LOOM	http://purl.obolibrary.org/obo/NCIT_C53677	EFO
4605	http://www.orpha.net/ORDO/Orphanet_276267	LOOM	http://purl.obolibrary.org/obo/NCIT_C3969	EFO
4606	http://www.orpha.net/ORDO/Orphanet_276264	LOOM	http://purl.obolibrary.org/obo/NCIT_C3968	EFO
4607	http://www.orpha.net/ORDO/Orphanet_276252	LOOM	http://purl.obolibrary.org/obo/NCIT_C3966	EFO
4608	http://purl.obolibrary.org/obo/HP_0002149	LOOM	http://purl.obolibrary.org/obo/NCIT_C3961	EFO
4609	http://www.ebi.ac.uk/efo/EFO_0009104	LOOM	http://purl.obolibrary.org/obo/NCIT_C3961	EFO
4610	http://www.orpha.net/ORDO/Orphanet_276258	LOOM	http://purl.obolibrary.org/obo/NCIT_C3967	EFO
4611	http://purl.obolibrary.org/obo/MONDO_0013171	LOOM	http://purl.obolibrary.org/obo/NCIT_C3963	EFO
4612	http://www.orpha.net/ORDO/Orphanet_276249	LOOM	http://purl.obolibrary.org/obo/NCIT_C3965	EFO
4613	http://purl.obolibrary.org/obo/NCBITaxon_5270	LOOM	http://purl.obolibrary.org/obo/NCIT_C87523	EFO
4614	http://purl.obolibrary.org/obo/MONDO_0019154	LOOM	http://purl.obolibrary.org/obo/NCIT_C27226	EFO
4615	http://www.ebi.ac.uk/efo/EFO_0009845	LOOM	http://purl.obolibrary.org/obo/NCIT_C34452	EFO
4616	http://purl.obolibrary.org/obo/UBERON_0002048	LOOM	http://purl.obolibrary.org/obo/NCIT_C12468	EFO
4617	http://purl.obolibrary.org/obo/MONDO_0037748	LOOM	http://purl.obolibrary.org/obo/NCIT_C34709	EFO
4618	http://purl.obolibrary.org/obo/HP_0010980	LOOM	http://purl.obolibrary.org/obo/NCIT_C34709	EFO
4619	http://purl.obolibrary.org/obo/UBERON_0002348	LOOM	http://purl.obolibrary.org/obo/NCIT_C13164	EFO
4620	http://purl.obolibrary.org/obo/CL_2000002	LOOM	http://purl.obolibrary.org/obo/NCIT_C32429	EFO
4621	http://purl.obolibrary.org/obo/MONDO_0018883	LOOM	http://purl.obolibrary.org/obo/NCIT_C84594	EFO
4622	http://www.ebi.ac.uk/efo/EFO_0007153	LOOM	http://purl.obolibrary.org/obo/NCIT_C84573	EFO
4623	http://purl.obolibrary.org/obo/PR_000005869	LOOM	http://purl.obolibrary.org/obo/NCIT_C75664	EFO
4624	http://purl.obolibrary.org/obo/NCBITaxon_630	LOOM	http://purl.obolibrary.org/obo/NCIT_C86855	EFO
4625	http://purl.obolibrary.org/obo/PR_000014658	LOOM	http://purl.obolibrary.org/obo/NCIT_C97784	EFO
4626	http://purl.obolibrary.org/obo/MONDO_0019003	LOOM	http://purl.obolibrary.org/obo/NCIT_C123329	EFO
4627	http://purl.obolibrary.org/obo/MONDO_0018479	LOOM	http://purl.obolibrary.org/obo/NCIT_C34360	EFO
4628	http://purl.obolibrary.org/obo/PR_000016988	LOOM	http://purl.obolibrary.org/obo/NCIT_C131524	EFO
4629	http://www.ebi.ac.uk/efo/EFO_0003234	LOOM	http://purl.obolibrary.org/obo/NCIT_C181076	EFO
4630	http://purl.obolibrary.org/obo/PR_000006427	LOOM	http://purl.obolibrary.org/obo/NCIT_C96450	EFO
4631	http://purl.obolibrary.org/obo/CHEBI_7565	LOOM	http://purl.obolibrary.org/obo/NCIT_C29290	EFO
4632	http://purl.obolibrary.org/obo/UBERON_0001464	LOOM	http://purl.obolibrary.org/obo/NCIT_C64193	EFO
4633	http://purl.obolibrary.org/obo/CHEBI_38545	LOOM	http://purl.obolibrary.org/obo/NCIT_C66523	EFO
4634	http://purl.obolibrary.org/obo/HP_0002917	LOOM	http://purl.obolibrary.org/obo/NCIT_C37975	EFO
4635	http://purl.obolibrary.org/obo/PR_000006048	LOOM	http://purl.obolibrary.org/obo/NCIT_C26092	EFO
4636	http://purl.obolibrary.org/obo/PR_000017527	LOOM	http://purl.obolibrary.org/obo/NCIT_C26288	EFO
4637	http://purl.obolibrary.org/obo/UBERON_0001488	LOOM	http://purl.obolibrary.org/obo/NCIT_C32078	EFO
4638	http://purl.obolibrary.org/obo/CHEBI_64187	LOOM	http://purl.obolibrary.org/obo/NCIT_C81109	EFO
4639	http://purl.obolibrary.org/obo/CHEBI_35522	LOOM	http://purl.obolibrary.org/obo/NCIT_C48149	EFO
4640	http://purl.obolibrary.org/obo/HP_0004936	LOOM	http://purl.obolibrary.org/obo/NCIT_C99107	EFO
4641	http://purl.obolibrary.org/obo/MONDO_0021108	LOOM	http://purl.obolibrary.org/obo/NCIT_C26828	EFO
4642	http://purl.obolibrary.org/obo/HP_0001287	LOOM	http://purl.obolibrary.org/obo/NCIT_C26828	EFO
4643	http://purl.obolibrary.org/obo/CHEBI_3901	LOOM	http://purl.obolibrary.org/obo/NCIT_C28941	EFO
4644	http://purl.obolibrary.org/obo/HP_0003228	LOOM	http://purl.obolibrary.org/obo/NCIT_C37970	EFO
4645	http://purl.obolibrary.org/obo/MONDO_0001045	LOOM	http://purl.obolibrary.org/obo/NCIT_C84790	EFO
4646	http://www.ebi.ac.uk/efo/EFO_1001475	LOOM	http://purl.obolibrary.org/obo/NCIT_C35000	EFO
4647	http://www.ebi.ac.uk/efo/EFO_1000339	LOOM	http://purl.obolibrary.org/obo/NCIT_C3205	EFO
4648	http://purl.obolibrary.org/obo/MONDO_0007915	LOOM	http://purl.obolibrary.org/obo/NCIT_C3201	EFO
4649	http://purl.obolibrary.org/obo/HP_0002725	LOOM	http://purl.obolibrary.org/obo/NCIT_C3201	EFO
4650	http://www.ebi.ac.uk/efo/EFO_0000574	LOOM	http://purl.obolibrary.org/obo/NCIT_C3208	EFO
4651	http://purl.obolibrary.org/obo/MONDO_0018906	LOOM	http://purl.obolibrary.org/obo/NCIT_C3209	EFO
4652	http://purl.obolibrary.org/obo/MONDO_0021117	LOOM	http://purl.obolibrary.org/obo/NCIT_C3200	EFO
4653	http://purl.obolibrary.org/obo/MONDO_0019297	LOOM	http://purl.obolibrary.org/obo/NCIT_C3207	EFO
4654	http://purl.obolibrary.org/obo/HP_0001004	LOOM	http://purl.obolibrary.org/obo/NCIT_C3207	EFO
4655	http://www.ebi.ac.uk/efo/EFO_1000434	LOOM	http://purl.obolibrary.org/obo/NCIT_C3202	EFO
4656	http://purl.obolibrary.org/obo/MONDO_0044889	LOOM	http://purl.obolibrary.org/obo/NCIT_C138211	EFO
4657	http://www.ebi.ac.uk/efo/EFO_0000503	LOOM	http://purl.obolibrary.org/obo/NCIT_C4004	EFO
4658	http://purl.obolibrary.org/obo/PR_000002091	LOOM	http://purl.obolibrary.org/obo/NCIT_C28668	EFO
4659	http://www.ebi.ac.uk/efo/EFO_1000660	LOOM	http://purl.obolibrary.org/obo/NCIT_C26687	EFO
4660	http://purl.obolibrary.org/obo/MONDO_0008678	LOOM	http://purl.obolibrary.org/obo/NCIT_C85232	EFO
4661	http://purl.obolibrary.org/obo/PR_000005953	LOOM	http://purl.obolibrary.org/obo/NCIT_C26083	EFO
4662	http://purl.obolibrary.org/obo/CHEBI_15738	LOOM	http://purl.obolibrary.org/obo/NCIT_C1237	EFO
4663	http://www.ebi.ac.uk/efo/EFO_0006951	LOOM	http://purl.obolibrary.org/obo/NCIT_C66929	EFO
4664	http://purl.obolibrary.org/obo/PR_000008461	LOOM	http://purl.obolibrary.org/obo/NCIT_C84981	EFO
4665	http://purl.obolibrary.org/obo/UBERON_0002115	LOOM	http://purl.obolibrary.org/obo/NCIT_C12388	EFO
4666	http://purl.obolibrary.org/obo/NCBITaxon_338	LOOM	http://purl.obolibrary.org/obo/NCIT_C86018	EFO
4667	http://purl.obolibrary.org/obo/CHEBI_63609	LOOM	http://purl.obolibrary.org/obo/NCIT_C61827	EFO
4668	http://www.ebi.ac.uk/efo/EFO_0009510	LOOM	http://purl.obolibrary.org/obo/NCIT_C101250	EFO
4669	http://purl.obolibrary.org/obo/MONDO_0002286	LOOM	http://purl.obolibrary.org/obo/NCIT_C101254	EFO
4670	http://purl.obolibrary.org/obo/UBERON_0002661	LOOM	http://purl.obolibrary.org/obo/NCIT_C33674	EFO
4671	http://purl.obolibrary.org/obo/UBERON_0002034	LOOM	http://purl.obolibrary.org/obo/NCIT_C74537	EFO
4672	http://purl.obolibrary.org/obo/MONDO_0021144	LOOM	http://purl.obolibrary.org/obo/NCIT_C40076	EFO
4673	http://www.ebi.ac.uk/efo/EFO_0004340	LOOM	http://purl.obolibrary.org/obo/NCIT_C16358	EFO
4674	http://purl.obolibrary.org/obo/PO_0030027	LOOM	http://purl.obolibrary.org/obo/NCIT_C79679	EFO
4675	http://purl.obolibrary.org/obo/MONDO_0010679	LOOM	http://purl.obolibrary.org/obo/NCIT_C75482	EFO
4676	http://purl.obolibrary.org/obo/MONDO_0004979	LOOM	http://purl.obolibrary.org/obo/NCIT_C28397	EFO
4677	http://purl.obolibrary.org/obo/HP_0002099	LOOM	http://purl.obolibrary.org/obo/NCIT_C28397	EFO
4678	http://www.ebi.ac.uk/efo/EFO_1000546	LOOM	http://purl.obolibrary.org/obo/NCIT_C4237	EFO
4679	http://purl.obolibrary.org/obo/MONDO_0002973	LOOM	http://purl.obolibrary.org/obo/NCIT_C4236	EFO
4680	http://purl.obolibrary.org/obo/MONDO_0022103	LOOM	http://purl.obolibrary.org/obo/NCIT_C26930	EFO
4681	http://purl.obolibrary.org/obo/PR_000001156	LOOM	http://purl.obolibrary.org/obo/NCIT_C30106	EFO
4682	http://purl.obolibrary.org/obo/CHEBI_63618	LOOM	http://purl.obolibrary.org/obo/NCIT_C62070	EFO
4683	http://www.ebi.ac.uk/efo/EFO_1000664	LOOM	http://purl.obolibrary.org/obo/NCIT_C84532	EFO
4684	http://purl.obolibrary.org/obo/MONDO_0007239	LOOM	http://purl.obolibrary.org/obo/NCIT_C62569	EFO
4685	http://purl.obolibrary.org/obo/HP_0020083	LOOM	http://purl.obolibrary.org/obo/NCIT_C99087	EFO
4686	http://purl.obolibrary.org/obo/NCBITaxon_5076	LOOM	http://purl.obolibrary.org/obo/NCIT_C187916	EFO
4687	http://purl.obolibrary.org/obo/UBERON_0002182	LOOM	http://purl.obolibrary.org/obo/NCIT_C12284	EFO
4688	http://purl.obolibrary.org/obo/GO_0030133	LOOM	http://purl.obolibrary.org/obo/NCIT_C33804	EFO
4689	http://purl.obolibrary.org/obo/PR_000031671	LOOM	http://purl.obolibrary.org/obo/NCIT_C92683	EFO
4690	http://purl.obolibrary.org/obo/PR_000014305	LOOM	http://purl.obolibrary.org/obo/NCIT_C21213	EFO
4691	http://purl.obolibrary.org/obo/CHEBI_30746	LOOM	http://purl.obolibrary.org/obo/NCIT_C61646	EFO
4692	http://purl.obolibrary.org/obo/MONDO_0009666	LOOM	http://purl.obolibrary.org/obo/NCIT_C98842	EFO
4693	http://purl.obolibrary.org/obo/CHEBI_28088	LOOM	http://purl.obolibrary.org/obo/NCIT_C1113	EFO
4694	http://purl.obolibrary.org/obo/HP_0031348	LOOM	http://purl.obolibrary.org/obo/NCIT_C99096	EFO
4695	http://purl.obolibrary.org/obo/MONDO_0016974	LOOM	http://purl.obolibrary.org/obo/NCIT_C7114	EFO
4696	http://purl.obolibrary.org/obo/MONDO_0002480	LOOM	http://purl.obolibrary.org/obo/NCIT_C7113	EFO
4697	http://www.ebi.ac.uk/efo/EFO_1000252	LOOM	http://purl.obolibrary.org/obo/NCIT_C40124	EFO
4698	http://www.ebi.ac.uk/efo/EFO_0003839	LOOM	http://purl.obolibrary.org/obo/NCIT_C62601	EFO
4699	http://www.ebi.ac.uk/efo/EFO_1000357	LOOM	http://purl.obolibrary.org/obo/NCIT_C4270	EFO
4700	http://purl.obolibrary.org/obo/MONDO_0037003	LOOM	http://purl.obolibrary.org/obo/NCIT_C4275	EFO
4701	http://purl.obolibrary.org/obo/MONDO_0003466	LOOM	http://purl.obolibrary.org/obo/NCIT_C4277	EFO
4702	http://purl.obolibrary.org/obo/MONDO_0003468	LOOM	http://purl.obolibrary.org/obo/NCIT_C4279	EFO
4703	http://purl.obolibrary.org/obo/PR_000011041	LOOM	http://purl.obolibrary.org/obo/NCIT_C19888	EFO
4704	http://purl.obolibrary.org/obo/CHEBI_4659	LOOM	http://purl.obolibrary.org/obo/NCIT_C447	EFO
4705	http://www.ebi.ac.uk/efo/EFO_1001959	LOOM	http://purl.obolibrary.org/obo/NCIT_C36077	EFO
4706	http://www.ebi.ac.uk/efo/EFO_0004022	LOOM	http://purl.obolibrary.org/obo/NCIT_C28444	EFO
4707	http://purl.obolibrary.org/obo/UBERON_0003668	LOOM	http://purl.obolibrary.org/obo/NCIT_C33717	EFO
4708	http://purl.obolibrary.org/obo/MONDO_0019499	LOOM	http://purl.obolibrary.org/obo/NCIT_C26900	EFO
4709	http://www.ebi.ac.uk/efo/EFO_1000280	LOOM	http://purl.obolibrary.org/obo/NCIT_C96475	EFO
4710	http://purl.obolibrary.org/obo/PR_000016039	LOOM	http://purl.obolibrary.org/obo/NCIT_C114525	EFO
4711	http://purl.obolibrary.org/obo/PR_000003998	LOOM	http://purl.obolibrary.org/obo/NCIT_C98145	EFO
4712	http://purl.obolibrary.org/obo/PR_000002316	LOOM	http://purl.obolibrary.org/obo/NCIT_C28439	EFO
4713	http://purl.obolibrary.org/obo/NCBITaxon_783	LOOM	http://purl.obolibrary.org/obo/NCIT_C86724	EFO
4714	http://purl.obolibrary.org/obo/MONDO_0001160	LOOM	http://purl.obolibrary.org/obo/NCIT_C92197	EFO
4715	http://www.ebi.ac.uk/efo/EFO_0000622	LOOM	http://purl.obolibrary.org/obo/NCIT_C3272	EFO
4716	http://purl.obolibrary.org/obo/HP_0009588	LOOM	http://purl.obolibrary.org/obo/NCIT_C3276	EFO
4717	http://purl.obolibrary.org/obo/MONDO_0007039	LOOM	http://purl.obolibrary.org/obo/NCIT_C3274	EFO
4718	http://purl.obolibrary.org/obo/MONDO_0018975	LOOM	http://purl.obolibrary.org/obo/NCIT_C3273	EFO
4719	http://www.ebi.ac.uk/efo/EFO_0000621	LOOM	http://purl.obolibrary.org/obo/NCIT_C3270	EFO
4720	http://www.ebi.ac.uk/efo/EFO_0009619	LOOM	http://purl.obolibrary.org/obo/NCIT_C3275	EFO
4721	http://purl.obolibrary.org/obo/MONDO_0007318	LOOM	http://purl.obolibrary.org/obo/NCIT_C35139	EFO
4722	http://www.ebi.ac.uk/efo/EFO_0007548	LOOM	http://purl.obolibrary.org/obo/NCIT_C41353	EFO
4723	http://purl.obolibrary.org/obo/PR_000002198	LOOM	http://purl.obolibrary.org/obo/NCIT_C17478	EFO
4724	http://purl.obolibrary.org/obo/MONDO_0019046	LOOM	http://purl.obolibrary.org/obo/NCIT_C61253	EFO
4725	http://purl.obolibrary.org/obo/PR_000004201	LOOM	http://purl.obolibrary.org/obo/NCIT_C143144	EFO
4726	http://purl.obolibrary.org/obo/HP_0000175	LOOM	http://purl.obolibrary.org/obo/NCIT_C87069	EFO
4727	http://purl.obolibrary.org/obo/MONDO_0016064	LOOM	http://purl.obolibrary.org/obo/NCIT_C87069	EFO
4728	http://purl.obolibrary.org/obo/MONDO_0013301	LOOM	http://purl.obolibrary.org/obo/NCIT_C120144	EFO
4729	http://purl.obolibrary.org/obo/MONDO_0003832	LOOM	http://purl.obolibrary.org/obo/NCIT_C4691	EFO
4730	http://purl.obolibrary.org/obo/MONDO_0009623	LOOM	http://purl.obolibrary.org/obo/NCIT_C4692	EFO
4731	http://purl.obolibrary.org/obo/MONDO_0060768	LOOM	http://purl.obolibrary.org/obo/NCIT_C4693	EFO
4732	http://www.ebi.ac.uk/efo/EFO_0006510	LOOM	http://purl.obolibrary.org/obo/NCIT_C71079	EFO
4733	http://purl.obolibrary.org/obo/UBERON_0002108	LOOM	http://purl.obolibrary.org/obo/NCIT_C12386	EFO
4734	http://purl.obolibrary.org/obo/PR_000011289	LOOM	http://purl.obolibrary.org/obo/NCIT_C28565	EFO
4735	http://purl.obolibrary.org/obo/MONDO_0003565	LOOM	http://purl.obolibrary.org/obo/NCIT_C39872	EFO
4736	http://purl.obolibrary.org/obo/PR_000013726	LOOM	http://purl.obolibrary.org/obo/NCIT_C26236	EFO
4737	http://purl.obolibrary.org/obo/HP_0000103	LOOM	http://purl.obolibrary.org/obo/NCIT_C118303	EFO
4738	http://purl.obolibrary.org/obo/NCBITaxon_29459	LOOM	http://purl.obolibrary.org/obo/NCIT_C86218	EFO
4739	http://purl.obolibrary.org/obo/PR_000030907	LOOM	http://purl.obolibrary.org/obo/NCIT_C97414	EFO
4740	http://purl.obolibrary.org/obo/MONDO_0018988	LOOM	http://purl.obolibrary.org/obo/NCIT_C84792	EFO
4741	http://www.ebi.ac.uk/efo/EFO_0006803	LOOM	http://purl.obolibrary.org/obo/NCIT_C26912	EFO
4742	http://purl.obolibrary.org/obo/HP_0002633	LOOM	http://purl.obolibrary.org/obo/NCIT_C26912	EFO
4743	http://purl.obolibrary.org/obo/CL_0000670	LOOM	http://purl.obolibrary.org/obo/NCIT_C33401	EFO
4744	http://purl.obolibrary.org/obo/PR_000007634	LOOM	http://purl.obolibrary.org/obo/NCIT_C75474	EFO
4745	http://www.ebi.ac.uk/efo/EFO_0009005	LOOM	http://purl.obolibrary.org/obo/NCIT_C80099	EFO
4746	http://purl.obolibrary.org/obo/CL_0000354	LOOM	http://purl.obolibrary.org/obo/NCIT_C61288	EFO
